signal,root,direction,entry_timestamp,exit_timestamp,session_date,entry_price,exit_price,gross_points,lookback_bars,hold_bars,state,slippage_ticks_per_side,round_turn_cost_points,dollars_per_point,net_points,net_dollars
donchian_simple_60m,NQ,short,2023-09-21T09:00:00+00:00,2023-09-21T12:00:00+00:00,2023-09-21,15042.5,14961.5,81.0,20,3,expansion,2.0,1.0,20.0,80.0,1600.0
donchian_simple_60m,NQ,short,2023-09-21T13:00:00+00:00,2023-09-21T16:00:00+00:00,2023-09-21,14933.5,14948.0,-14.5,20,3,expansion,2.0,1.0,20.0,-15.5,-310.0
donchian_simple_60m,NQ,short,2023-09-21T19:00:00+00:00,2023-09-21T23:00:00+00:00,2023-09-21,14861.75,14851.25,10.5,20,3,expansion,2.0,1.0,20.0,9.5,190.0
donchian_simple_60m,NQ,long,2023-09-22T14:00:00+00:00,2023-09-22T17:00:00+00:00,2023-09-22,15009.5,14916.0,-93.5,20,3,expansion,2.0,1.0,20.0,-94.5,-1890.0
donchian_simple_60m,NQ,short,2023-09-25T08:00:00+00:00,2023-09-25T11:00:00+00:00,2023-09-25,14838.75,14821.75,17.0,20,3,compression,2.0,1.0,20.0,16.0,320.0
donchian_simple_60m,NQ,long,2023-09-25T20:00:00+00:00,2023-09-26T00:00:00+00:00,2023-09-25,14951.0,14878.0,-73.0,20,3,compression,2.0,1.0,20.0,-74.0,-1480.0
donchian_simple_60m,NQ,short,2023-09-26T13:00:00+00:00,2023-09-26T16:00:00+00:00,2023-09-26,14772.5,14763.0,9.5,20,3,neutral,2.0,1.0,20.0,8.5,170.0
donchian_simple_60m,NQ,short,2023-09-27T16:00:00+00:00,2023-09-27T19:00:00+00:00,2023-09-27,14657.0,14743.75,-86.75,20,3,neutral,2.0,1.0,20.0,-87.75,-1755.0
donchian_simple_60m,NQ,long,2023-09-28T15:00:00+00:00,2023-09-28T18:00:00+00:00,2023-09-28,14908.25,14843.5,-64.75,20,3,neutral,2.0,1.0,20.0,-65.75,-1315.0
donchian_simple_60m,NQ,long,2023-09-29T12:00:00+00:00,2023-09-29T15:00:00+00:00,2023-09-29,15002.25,14940.5,-61.75,20,3,expansion,2.0,1.0,20.0,-62.75,-1255.0
donchian_simple_60m,NQ,short,2023-09-29T17:00:00+00:00,2023-09-29T20:00:00+00:00,2023-09-29,14820.0,14891.5,-71.5,20,3,expansion,2.0,1.0,20.0,-72.5,-1450.0
donchian_simple_60m,NQ,short,2023-10-03T12:00:00+00:00,2023-10-03T15:00:00+00:00,2023-10-03,14853.25,14728.75,124.5,20,3,neutral,2.0,1.0,20.0,123.5,2470.0
donchian_simple_60m,NQ,short,2023-10-03T17:00:00+00:00,2023-10-03T20:00:00+00:00,2023-10-03,14696.75,14714.5,-17.75,20,3,neutral,2.0,1.0,20.0,-18.75,-375.0
donchian_simple_60m,NQ,short,2023-10-04T06:00:00+00:00,2023-10-04T09:00:00+00:00,2023-10-04,14592.25,14699.5,-107.25,20,3,expansion,2.0,1.0,20.0,-108.25,-2165.0
donchian_simple_60m,NQ,long,2023-10-04T13:00:00+00:00,2023-10-04T16:00:00+00:00,2023-10-04,14801.75,14876.25,74.5,20,3,expansion,2.0,1.0,20.0,73.5,1470.0
donchian_simple_60m,NQ,long,2023-10-04T19:00:00+00:00,2023-10-04T23:00:00+00:00,2023-10-04,14919.75,14914.25,-5.5,20,3,expansion,2.0,1.0,20.0,-6.5,-130.0
donchian_simple_60m,NQ,short,2023-10-05T14:00:00+00:00,2023-10-05T17:00:00+00:00,2023-10-05,14734.75,14856.0,-121.25,20,3,expansion,2.0,1.0,20.0,-122.25,-2445.0
donchian_simple_60m,NQ,short,2023-10-06T12:00:00+00:00,2023-10-06T15:00:00+00:00,2023-10-06,14684.25,15048.0,-363.75,20,3,neutral,2.0,1.0,20.0,-364.75,-7295.0
donchian_simple_60m,NQ,long,2023-10-06T17:00:00+00:00,2023-10-06T20:00:00+00:00,2023-10-06,15096.0,15139.5,43.5,20,3,neutral,2.0,1.0,20.0,42.5,850.0
donchian_simple_60m,NQ,long,2023-10-09T17:00:00+00:00,2023-10-09T20:00:00+00:00,2023-10-09,15191.5,15195.0,3.5,20,3,compression,2.0,1.0,20.0,2.5,50.0
donchian_simple_60m,NQ,long,2023-10-10T00:00:00+00:00,2023-10-10T03:00:00+00:00,2023-10-09,15214.75,15216.0,1.25,20,3,compression,2.0,1.0,20.0,0.25,5.0
donchian_simple_60m,NQ,long,2023-10-10T13:00:00+00:00,2023-10-10T16:00:00+00:00,2023-10-10,15240.5,15360.75,120.25,20,3,expansion,2.0,1.0,20.0,119.25,2385.0
donchian_simple_60m,NQ,long,2023-10-11T20:00:00+00:00,2023-10-12T00:00:00+00:00,2023-10-11,15410.75,15424.0,13.25,20,3,neutral,2.0,1.0,20.0,12.25,245.0
donchian_simple_60m,NQ,long,2023-10-12T06:00:00+00:00,2023-10-12T09:00:00+00:00,2023-10-12,15444.25,15435.75,-8.5,20,3,compression,2.0,1.0,20.0,-9.5,-190.0
donchian_simple_60m,NQ,short,2023-10-12T17:00:00+00:00,2023-10-12T20:00:00+00:00,2023-10-12,15281.0,15324.0,-43.0,20,3,compression,2.0,1.0,20.0,-44.0,-880.0
donchian_simple_60m,NQ,short,2023-10-13T14:00:00+00:00,2023-10-13T17:00:00+00:00,2023-10-13,15201.0,15117.0,84.0,20,3,neutral,2.0,1.0,20.0,83.0,1660.0
donchian_simple_60m,NQ,long,2023-10-16T13:00:00+00:00,2023-10-16T16:00:00+00:00,2023-10-16,15227.5,15282.0,54.5,20,3,compression,2.0,1.0,20.0,53.5,1070.0
donchian_simple_60m,NQ,short,2023-10-17T12:00:00+00:00,2023-10-17T15:00:00+00:00,2023-10-17,15165.75,15271.5,-105.75,20,3,neutral,2.0,1.0,20.0,-106.75,-2135.0
donchian_simple_60m,NQ,short,2023-10-18T12:00:00+00:00,2023-10-18T15:00:00+00:00,2023-10-18,15128.75,15128.5,0.25,20,3,neutral,2.0,1.0,20.0,-0.75,-15.0
donchian_simple_60m,NQ,short,2023-10-18T16:00:00+00:00,2023-10-18T19:00:00+00:00,2023-10-18,15088.75,15023.5,65.25,20,3,neutral,2.0,1.0,20.0,64.25,1285.0
donchian_simple_60m,NQ,short,2023-10-19T07:00:00+00:00,2023-10-19T10:00:00+00:00,2023-10-19,14975.25,15061.75,-86.5,20,3,neutral,2.0,1.0,20.0,-87.5,-1750.0
donchian_simple_60m,NQ,short,2023-10-19T18:00:00+00:00,2023-10-19T22:00:00+00:00,2023-10-19,14892.5,14833.0,59.5,20,3,neutral,2.0,1.0,20.0,58.5,1170.0
donchian_simple_60m,NQ,short,2023-10-20T14:00:00+00:00,2023-10-20T17:00:00+00:00,2023-10-20,14682.75,14777.0,-94.25,20,3,expansion,2.0,1.0,20.0,-95.25,-1905.0
donchian_simple_60m,NQ,short,2023-10-20T20:00:00+00:00,2023-10-23T00:00:00+00:00,2023-10-20,14649.0,14705.25,-56.25,20,3,expansion,2.0,1.0,20.0,-57.25,-1145.0
donchian_simple_60m,NQ,short,2023-10-23T07:00:00+00:00,2023-10-23T10:00:00+00:00,2023-10-23,14640.0,14576.25,63.75,20,3,compression,2.0,1.0,20.0,62.75,1255.0
donchian_simple_60m,NQ,long,2023-10-23T16:00:00+00:00,2023-10-23T19:00:00+00:00,2023-10-23,14851.25,14706.25,-145.0,20,3,compression,2.0,1.0,20.0,-146.0,-2920.0
donchian_simple_60m,NQ,short,2023-10-25T13:00:00+00:00,2023-10-25T16:00:00+00:00,2023-10-25,14651.5,14552.75,98.75,20,3,neutral,2.0,1.0,20.0,97.75,1955.0
donchian_simple_60m,NQ,short,2023-10-25T17:00:00+00:00,2023-10-25T20:00:00+00:00,2023-10-25,14483.0,14467.75,15.25,20,3,neutral,2.0,1.0,20.0,14.25,285.0
donchian_simple_60m,NQ,short,2023-10-25T22:00:00+00:00,2023-10-26T01:00:00+00:00,2023-10-25,14371.5,14324.25,47.25,20,3,neutral,2.0,1.0,20.0,46.25,925.0
donchian_simple_60m,NQ,short,2023-10-26T02:00:00+00:00,2023-10-26T05:00:00+00:00,2023-10-25,14308.0,14312.75,-4.75,20,3,neutral,2.0,1.0,20.0,-5.75,-115.0
donchian_simple_60m,NQ,short,2023-10-26T16:00:00+00:00,2023-10-26T19:00:00+00:00,2023-10-26,14151.25,14194.5,-43.25,20,3,expansion,2.0,1.0,20.0,-44.25,-885.0
donchian_simple_60m,NQ,long,2023-10-27T15:00:00+00:00,2023-10-27T18:00:00+00:00,2023-10-27,14373.25,14226.0,-147.25,20,3,expansion,2.0,1.0,20.0,-148.25,-2965.0
donchian_simple_60m,NQ,long,2023-10-30T13:00:00+00:00,2023-10-30T16:00:00+00:00,2023-10-30,14450.75,14330.25,-120.5,20,3,compression,2.0,1.0,20.0,-121.5,-2430.0
donchian_simple_60m,NQ,long,2023-10-31T17:00:00+00:00,2023-10-31T20:00:00+00:00,2023-10-31,14477.5,14452.0,-25.5,20,3,compression,2.0,1.0,20.0,-26.5,-530.0
donchian_simple_60m,NQ,long,2023-11-01T13:00:00+00:00,2023-11-01T16:00:00+00:00,2023-11-01,14547.0,14586.5,39.5,20,3,neutral,2.0,1.0,20.0,38.5,770.0
donchian_simple_60m,NQ,long,2023-11-01T18:00:00+00:00,2023-11-01T22:00:00+00:00,2023-11-01,14658.75,14768.25,109.5,20,3,neutral,2.0,1.0,20.0,108.5,2170.0
donchian_simple_60m,NQ,long,2023-11-01T23:00:00+00:00,2023-11-02T02:00:00+00:00,2023-11-01,14792.75,14806.0,13.25,20,3,neutral,2.0,1.0,20.0,12.25,245.0
donchian_simple_60m,NQ,long,2023-11-02T07:00:00+00:00,2023-11-02T10:00:00+00:00,2023-11-02,14820.5,14861.75,41.25,20,3,expansion,2.0,1.0,20.0,40.25,805.0
donchian_simple_60m,NQ,long,2023-11-02T11:00:00+00:00,2023-11-02T14:00:00+00:00,2023-11-02,14878.75,14958.75,80.0,20,3,expansion,2.0,1.0,20.0,79.0,1580.0
donchian_simple_60m,NQ,long,2023-11-02T17:00:00+00:00,2023-11-02T20:00:00+00:00,2023-11-02,14993.5,14970.5,-23.0,20,3,expansion,2.0,1.0,20.0,-24.0,-480.0
donchian_simple_60m,NQ,long,2023-11-03T12:00:00+00:00,2023-11-03T15:00:00+00:00,2023-11-03,15045.5,15143.5,98.0,20,3,neutral,2.0,1.0,20.0,97.0,1940.0
donchian_simple_60m,NQ,long,2023-11-03T16:00:00+00:00,2023-11-03T19:00:00+00:00,2023-11-03,15186.75,15174.5,-12.25,20,3,neutral,2.0,1.0,20.0,-13.25,-265.0
donchian_simple_60m,NQ,long,2023-11-07T13:00:00+00:00,2023-11-07T16:00:00+00:00,2023-11-07,15252.25,15374.75,122.5,20,3,compression,2.0,1.0,20.0,121.5,2430.0
donchian_simple_60m,NQ,short,2023-11-08T17:00:00+00:00,2023-11-08T20:00:00+00:00,2023-11-08,15329.0,15383.75,-54.75,20,3,neutral,2.0,1.0,20.0,-55.75,-1115.0
donchian_simple_60m,NQ,long,2023-11-09T13:00:00+00:00,2023-11-09T16:00:00+00:00,2023-11-09,15403.0,15442.5,39.5,20,3,compression,2.0,1.0,20.0,38.5,770.0
donchian_simple_60m,NQ,short,2023-11-09T18:00:00+00:00,2023-11-09T21:00:00+00:00,2023-11-09,15342.75,15255.5,87.25,20,3,compression,2.0,1.0,20.0,86.25,1725.0
donchian_simple_60m,NQ,short,2023-11-09T23:00:00+00:00,2023-11-10T02:00:00+00:00,2023-11-09,15232.75,15240.0,-7.25,20,3,compression,2.0,1.0,20.0,-8.25,-165.0
donchian_simple_60m,NQ,long,2023-11-10T16:00:00+00:00,2023-11-10T19:00:00+00:00,2023-11-10,15450.5,15568.75,118.25,20,3,neutral,2.0,1.0,20.0,117.25,2345.0
donchian_simple_60m,NQ,long,2023-11-10T20:00:00+00:00,2023-11-13T00:00:00+00:00,2023-11-10,15597.25,15548.5,-48.75,20,3,neutral,2.0,1.0,20.0,-49.75,-995.0
donchian_simple_60m,NQ,long,2023-11-14T08:00:00+00:00,2023-11-14T11:00:00+00:00,2023-11-14,15595.25,15583.5,-11.75,20,3,compression,2.0,1.0,20.0,-12.75,-255.0
donchian_simple_60m,NQ,long,2023-11-14T13:00:00+00:00,2023-11-14T16:00:00+00:00,2023-11-14,15820.25,15842.5,22.25,20,3,compression,2.0,1.0,20.0,21.25,425.0
donchian_simple_60m,NQ,long,2023-11-15T02:00:00+00:00,2023-11-15T05:00:00+00:00,2023-11-14,15925.5,15927.25,1.75,20,3,compression,2.0,1.0,20.0,0.75,15.0
donchian_simple_60m,NQ,long,2023-11-15T08:00:00+00:00,2023-11-15T11:00:00+00:00,2023-11-15,15960.0,15974.0,14.0,20,3,expansion,2.0,1.0,20.0,13.0,260.0
donchian_simple_60m,NQ,long,2023-11-15T12:00:00+00:00,2023-11-15T15:00:00+00:00,2023-11-15,15988.5,15960.5,-28.0,20,3,expansion,2.0,1.0,20.0,-29.0,-580.0
donchian_simple_60m,NQ,long,2023-11-20T14:00:00+00:00,2023-11-20T17:00:00+00:00,2023-11-20,15996.25,16010.75,14.5,20,3,compression,2.0,1.0,20.0,13.5,270.0
donchian_simple_60m,NQ,long,2023-11-20T18:00:00+00:00,2023-11-20T21:00:00+00:00,2023-11-20,16070.75,16089.5,18.75,20,3,compression,2.0,1.0,20.0,17.75,355.0
donchian_simple_60m,NQ,short,2023-11-21T14:00:00+00:00,2023-11-21T17:00:00+00:00,2023-11-21,15985.25,15986.75,-1.5,20,3,expansion,2.0,1.0,20.0,-2.5,-50.0
donchian_simple_60m,NQ,long,2023-11-22T11:00:00+00:00,2023-11-22T14:00:00+00:00,2023-11-22,16030.25,16066.5,36.25,20,3,neutral,2.0,1.0,20.0,35.25,705.0
donchian_simple_60m,NQ,short,2023-11-24T07:00:00+00:00,2023-11-24T10:00:00+00:00,2023-11-24,16034.75,16048.75,-14.0,20,3,compression,2.0,1.0,20.0,-15.0,-300.0
donchian_simple_60m,NQ,short,2023-11-27T00:00:00+00:00,2023-11-27T03:00:00+00:00,2023-11-26,15969.25,15945.0,24.25,20,3,compression,2.0,1.0,20.0,23.25,465.0
donchian_simple_60m,NQ,long,2023-11-27T15:00:00+00:00,2023-11-27T18:00:00+00:00,2023-11-27,16041.25,16053.25,12.0,20,3,compression,2.0,1.0,20.0,11.0,220.0
donchian_simple_60m,NQ,long,2023-11-29T01:00:00+00:00,2023-11-29T04:00:00+00:00,2023-11-28,16072.75,16075.25,2.5,20,3,neutral,2.0,1.0,20.0,1.5,30.0
donchian_simple_60m,NQ,long,2023-11-29T09:00:00+00:00,2023-11-29T12:00:00+00:00,2023-11-29,16115.0,16144.75,29.75,20,3,neutral,2.0,1.0,20.0,28.75,575.0
donchian_simple_60m,NQ,long,2023-11-29T13:00:00+00:00,2023-11-29T16:00:00+00:00,2023-11-29,16145.25,16067.0,-78.25,20,3,neutral,2.0,1.0,20.0,-79.25,-1585.0
donchian_simple_60m,NQ,short,2023-11-29T20:00:00+00:00,2023-11-30T00:00:00+00:00,2023-11-29,16026.0,16050.25,-24.25,20,3,neutral,2.0,1.0,20.0,-25.25,-505.0
donchian_simple_60m,NQ,short,2023-11-30T14:00:00+00:00,2023-11-30T17:00:00+00:00,2023-11-30,15977.0,15904.25,72.75,20,3,neutral,2.0,1.0,20.0,71.75,1435.0
donchian_simple_60m,NQ,long,2023-12-01T17:00:00+00:00,2023-12-01T20:00:00+00:00,2023-12-01,16038.25,16025.0,-13.25,20,3,expansion,2.0,1.0,20.0,-14.25,-285.0
donchian_simple_60m,NQ,short,2023-12-04T14:00:00+00:00,2023-12-04T17:00:00+00:00,2023-12-04,15839.75,15863.5,-23.75,20,3,compression,2.0,1.0,20.0,-24.75,-495.0
donchian_simple_60m,NQ,long,2023-12-05T15:00:00+00:00,2023-12-05T18:00:00+00:00,2023-12-05,15951.5,15873.0,-78.5,20,3,expansion,2.0,1.0,20.0,-79.5,-1590.0
donchian_simple_60m,NQ,long,2023-12-06T00:00:00+00:00,2023-12-06T03:00:00+00:00,2023-12-05,15964.5,15976.5,12.0,20,3,expansion,2.0,1.0,20.0,11.0,220.0
donchian_simple_60m,NQ,long,2023-12-06T13:00:00+00:00,2023-12-06T16:00:00+00:00,2023-12-06,16013.25,15916.5,-96.75,20,3,expansion,2.0,1.0,20.0,-97.75,-1955.0
donchian_simple_60m,NQ,short,2023-12-06T20:00:00+00:00,2023-12-07T00:00:00+00:00,2023-12-06,15815.0,15815.25,-0.25,20,3,expansion,2.0,1.0,20.0,-1.25,-25.0
donchian_simple_60m,NQ,short,2023-12-07T05:00:00+00:00,2023-12-07T08:00:00+00:00,2023-12-07,15799.25,15820.75,-21.5,20,3,expansion,2.0,1.0,20.0,-22.5,-450.0
donchian_simple_60m,NQ,long,2023-12-07T15:00:00+00:00,2023-12-07T18:00:00+00:00,2023-12-07,15997.5,16033.75,36.25,20,3,expansion,2.0,1.0,20.0,35.25,705.0
donchian_simple_60m,NQ,long,2023-12-08T15:00:00+00:00,2023-12-08T18:00:00+00:00,2023-12-08,16105.75,16086.5,-19.25,20,3,expansion,2.0,1.0,20.0,-20.25,-405.0
donchian_simple_60m,NQ,long,2023-12-11T00:00:00+00:00,2023-12-11T03:00:00+00:00,2023-12-10,16285.25,16267.0,-18.25,20,3,expansion,2.0,1.0,20.0,-19.25,-385.0
donchian_simple_60m,NQ,long,2023-12-11T14:00:00+00:00,2023-12-11T17:00:00+00:00,2023-12-11,16373.0,16414.25,41.25,20,3,expansion,2.0,1.0,20.0,40.25,805.0
donchian_simple_60m,NQ,long,2023-12-11T18:00:00+00:00,2023-12-11T21:00:00+00:00,2023-12-11,16448.75,16455.5,6.75,20,3,expansion,2.0,1.0,20.0,5.75,115.0
donchian_simple_60m,NQ,long,2023-12-12T00:00:00+00:00,2023-12-12T03:00:00+00:00,2023-12-11,16470.75,16468.0,-2.75,20,3,expansion,2.0,1.0,20.0,-3.75,-75.0
donchian_simple_60m,NQ,long,2023-12-12T20:00:00+00:00,2023-12-13T00:00:00+00:00,2023-12-12,16577.5,16605.25,27.75,20,3,expansion,2.0,1.0,20.0,26.75,535.0
donchian_simple_60m,NQ,long,2023-12-13T13:00:00+00:00,2023-12-13T16:00:00+00:00,2023-12-13,16629.75,16601.25,-28.5,20,3,neutral,2.0,1.0,20.0,-29.5,-590.0
donchian_simple_60m,NQ,long,2023-12-13T19:00:00+00:00,2023-12-13T23:00:00+00:00,2023-12-13,16772.25,16816.25,44.0,20,3,neutral,2.0,1.0,20.0,43.0,860.0
donchian_simple_60m,NQ,long,2023-12-14T00:00:00+00:00,2023-12-14T03:00:00+00:00,2023-12-13,16859.75,16860.75,1.0,20,3,neutral,2.0,1.0,20.0,0.0,0.0
donchian_simple_60m,NQ,short,2023-12-14T18:00:00+00:00,2023-12-14T21:00:00+00:00,2023-12-14,16668.0,16743.0,-75.0,20,3,expansion,2.0,1.0,20.0,-76.0,-1520.0
donchian_simple_60m,NQ,long,2023-12-15T14:00:00+00:00,2023-12-15T17:00:00+00:00,2023-12-15,16821.75,16802.75,-19.0,20,3,expansion,2.0,1.0,20.0,-20.0,-400.0
donchian_simple_60m,NQ,long,2023-12-18T14:00:00+00:00,2023-12-18T17:00:00+00:00,2023-12-18,16878.5,16932.0,53.5,20,3,compression,2.0,1.0,20.0,52.5,1050.0
donchian_simple_60m,NQ,long,2023-12-18T18:00:00+00:00,2023-12-18T21:00:00+00:00,2023-12-18,16954.5,16921.75,-32.75,20,3,compression,2.0,1.0,20.0,-33.75,-675.0
donchian_simple_60m,NQ,long,2023-12-19T15:00:00+00:00,2023-12-19T18:00:00+00:00,2023-12-19,17000.75,16993.25,-7.5,20,3,neutral,2.0,1.0,20.0,-8.5,-170.0
donchian_simple_60m,NQ,long,2023-12-19T20:00:00+00:00,2023-12-20T00:00:00+00:00,2023-12-19,17021.0,17034.25,13.25,20,3,neutral,2.0,1.0,20.0,12.25,245.0
donchian_simple_60m,NQ,long,2023-12-20T02:00:00+00:00,2023-12-20T05:00:00+00:00,2023-12-19,17041.5,17037.0,-4.5,20,3,neutral,2.0,1.0,20.0,-5.5,-110.0
donchian_simple_60m,NQ,long,2023-12-20T15:00:00+00:00,2023-12-20T18:00:00+00:00,2023-12-20,17052.5,17039.0,-13.5,20,3,compression,2.0,1.0,20.0,-14.5,-290.0
donchian_simple_60m,NQ,short,2023-12-20T19:00:00+00:00,2023-12-20T23:00:00+00:00,2023-12-20,16841.75,16811.75,30.0,20,3,compression,2.0,1.0,20.0,29.0,580.0
donchian_simple_60m,NQ,long,2023-12-22T13:00:00+00:00,2023-12-22T16:00:00+00:00,2023-12-22,17000.5,16990.0,-10.5,20,3,compression,2.0,1.0,20.0,-11.5,-230.0
donchian_simple_60m,NQ,long,2023-12-26T14:00:00+00:00,2023-12-26T17:00:00+00:00,2023-12-26,17041.0,17045.75,4.75,20,3,compression,2.0,1.0,20.0,3.75,75.0
donchian_simple_60m,NQ,long,2023-12-26T19:00:00+00:00,2023-12-26T23:00:00+00:00,2023-12-26,17073.5,17089.0,15.5,20,3,compression,2.0,1.0,20.0,14.5,290.0
donchian_simple_60m,NQ,long,2023-12-27T14:00:00+00:00,2023-12-27T17:00:00+00:00,2023-12-27,17115.5,17075.25,-40.25,20,3,compression,2.0,1.0,20.0,-41.25,-825.0
donchian_simple_60m,NQ,long,2023-12-27T21:00:00+00:00,2023-12-28T01:00:00+00:00,2023-12-27,17130.0,17151.25,21.25,20,3,compression,2.0,1.0,20.0,20.25,405.0
donchian_simple_60m,NQ,short,2023-12-28T20:00:00+00:00,2023-12-29T00:00:00+00:00,2023-12-28,17090.75,17108.75,-18.0,20,3,compression,2.0,1.0,20.0,-19.0,-380.0
donchian_simple_60m,NQ,short,2023-12-29T15:00:00+00:00,2023-12-29T18:00:00+00:00,2023-12-29,17019.5,17023.5,-4.0,20,3,compression,2.0,1.0,20.0,-5.0,-100.0
donchian_simple_60m,NQ,short,2024-01-02T11:00:00+00:00,2024-01-02T14:00:00+00:00,2024-01-02,16874.75,16763.5,111.25,20,3,compression,2.0,1.0,20.0,110.25,2205.0
donchian_simple_60m,NQ,short,2024-01-02T15:00:00+00:00,2024-01-02T18:00:00+00:00,2024-01-02,16710.5,16696.0,14.5,20,3,compression,2.0,1.0,20.0,13.5,270.0
donchian_simple_60m,NQ,short,2024-01-02T19:00:00+00:00,2024-01-02T23:00:00+00:00,2024-01-02,16655.0,16724.75,-69.75,20,3,compression,2.0,1.0,20.0,-70.75,-1415.0
donchian_simple_60m,NQ,short,2024-01-03T12:00:00+00:00,2024-01-03T15:00:00+00:00,2024-01-03,16609.25,16595.25,14.0,20,3,expansion,2.0,1.0,20.0,13.0,260.0
donchian_simple_60m,NQ,short,2024-01-04T12:00:00+00:00,2024-01-04T15:00:00+00:00,2024-01-04,16519.25,16525.25,-6.0,20,3,neutral,2.0,1.0,20.0,-7.0,-140.0
donchian_simple_60m,NQ,short,2024-01-05T05:00:00+00:00,2024-01-05T08:00:00+00:00,2024-01-05,16428.5,16409.25,19.25,20,3,neutral,2.0,1.0,20.0,18.25,365.0
donchian_simple_60m,NQ,short,2024-01-05T09:00:00+00:00,2024-01-05T12:00:00+00:00,2024-01-05,16397.0,16392.25,4.75,20,3,neutral,2.0,1.0,20.0,3.75,75.0
donchian_simple_60m,NQ,long,2024-01-05T15:00:00+00:00,2024-01-05T18:00:00+00:00,2024-01-05,16563.75,16488.5,-75.25,20,3,neutral,2.0,1.0,20.0,-76.25,-1525.0
donchian_simple_60m,NQ,long,2024-01-08T14:00:00+00:00,2024-01-08T17:00:00+00:00,2024-01-08,16628.5,16717.0,88.5,20,3,compression,2.0,1.0,20.0,87.5,1750.0
donchian_simple_60m,NQ,long,2024-01-08T18:00:00+00:00,2024-01-08T21:00:00+00:00,2024-01-08,16741.5,16788.25,46.75,20,3,compression,2.0,1.0,20.0,45.75,915.0
donchian_simple_60m,NQ,long,2024-01-09T16:00:00+00:00,2024-01-09T19:00:00+00:00,2024-01-09,16832.75,16828.5,-4.25,20,3,expansion,2.0,1.0,20.0,-5.25,-105.0
donchian_simple_60m,NQ,long,2024-01-10T09:00:00+00:00,2024-01-10T12:00:00+00:00,2024-01-10,16897.75,16841.25,-56.5,20,3,expansion,2.0,1.0,20.0,-57.5,-1150.0
donchian_simple_60m,NQ,long,2024-01-10T17:00:00+00:00,2024-01-10T20:00:00+00:00,2024-01-10,16910.75,16941.5,30.75,20,3,expansion,2.0,1.0,20.0,29.75,595.0
donchian_simple_60m,NQ,long,2024-01-11T02:00:00+00:00,2024-01-11T05:00:00+00:00,2024-01-10,16994.25,16998.25,4.0,20,3,expansion,2.0,1.0,20.0,3.0,60.0
donchian_simple_60m,NQ,long,2024-01-11T08:00:00+00:00,2024-01-11T11:00:00+00:00,2024-01-11,17041.75,17008.0,-33.75,20,3,neutral,2.0,1.0,20.0,-34.75,-695.0
donchian_simple_60m,NQ,short,2024-01-11T15:00:00+00:00,2024-01-11T18:00:00+00:00,2024-01-11,16855.75,16933.75,-78.0,20,3,neutral,2.0,1.0,20.0,-79.0,-1580.0
donchian_simple_60m,NQ,long,2024-01-12T14:00:00+00:00,2024-01-12T17:00:00+00:00,2024-01-12,16986.0,16953.75,-32.25,20,3,expansion,2.0,1.0,20.0,-33.25,-665.0
donchian_simple_60m,NQ,short,2024-01-15T23:00:00+00:00,2024-01-16T02:00:00+00:00,2024-01-15,16935.25,16902.5,32.75,20,3,compression,2.0,1.0,20.0,31.75,635.0
donchian_simple_60m,NQ,short,2024-01-16T05:00:00+00:00,2024-01-16T08:00:00+00:00,2024-01-16,16877.75,16840.75,37.0,20,3,neutral,2.0,1.0,20.0,36.0,720.0
donchian_simple_60m,NQ,long,2024-01-16T15:00:00+00:00,2024-01-16T18:00:00+00:00,2024-01-16,17014.25,16902.25,-112.0,20,3,neutral,2.0,1.0,20.0,-113.0,-2260.0
donchian_simple_60m,NQ,short,2024-01-17T14:00:00+00:00,2024-01-17T17:00:00+00:00,2024-01-17,16707.0,16808.75,-101.75,20,3,expansion,2.0,1.0,20.0,-102.75,-2055.0
donchian_simple_60m,NQ,long,2024-01-18T09:00:00+00:00,2024-01-18T12:00:00+00:00,2024-01-18,16917.75,17006.0,88.25,20,3,expansion,2.0,1.0,20.0,87.25,1745.0
donchian_simple_60m,NQ,long,2024-01-18T15:00:00+00:00,2024-01-18T18:00:00+00:00,2024-01-18,17055.5,17016.25,-39.25,20,3,expansion,2.0,1.0,20.0,-40.25,-805.0
donchian_simple_60m,NQ,long,2024-01-18T23:00:00+00:00,2024-01-19T02:00:00+00:00,2024-01-18,17149.25,17169.75,20.5,20,3,expansion,2.0,1.0,20.0,19.5,390.0
donchian_simple_60m,NQ,long,2024-01-19T03:00:00+00:00,2024-01-19T06:00:00+00:00,2024-01-18,17174.0,17163.5,-10.5,20,3,expansion,2.0,1.0,20.0,-11.5,-230.0
donchian_simple_60m,NQ,long,2024-01-19T07:00:00+00:00,2024-01-19T10:00:00+00:00,2024-01-19,17185.5,17235.25,49.75,20,3,expansion,2.0,1.0,20.0,48.75,975.0
donchian_simple_60m,NQ,long,2024-01-19T11:00:00+00:00,2024-01-19T14:00:00+00:00,2024-01-19,17247.25,17208.5,-38.75,20,3,expansion,2.0,1.0,20.0,-39.75,-795.0
donchian_simple_60m,NQ,long,2024-01-19T16:00:00+00:00,2024-01-19T19:00:00+00:00,2024-01-19,17266.0,17429.0,163.0,20,3,expansion,2.0,1.0,20.0,162.0,3240.0
donchian_simple_60m,NQ,long,2024-01-19T20:00:00+00:00,2024-01-22T00:00:00+00:00,2024-01-19,17442.5,17556.5,114.0,20,3,expansion,2.0,1.0,20.0,113.0,2260.0
