root,session_date,first_hour_open,first_hour_high,first_hour_low,first_hour_close,first_hour_volume,first_hour_minutes,first_hour_timestamp_first,first_hour_timestamp_last,first_hour_vwap,globex_open,globex_high,globex_low,globex_close,globex_volume,globex_minutes,globex_timestamp_first,globex_timestamp_last,rest_rth_open,rest_rth_high,rest_rth_low,rest_rth_close,rest_rth_volume,rest_rth_minutes,rest_rth_timestamp_first,rest_rth_timestamp_last,rotation_count,nonzero_close_move_count,chop_index,globex_range,first_hour_range,rest_rth_range,rest_rth_range_div_first_hour_range,rest_rth_trendiness,rest_rth_signed_trendiness,trapped_state,broken_up,broken_down,broken_both,state,sub_state,near_boundary_but_not_broken,new_rth_high_after_10_30,new_rth_low_after_10_30,new_rth_high_or_low_after_10_30,new_session_high_after_10_30,new_session_low_after_10_30,new_session_high_or_low_after_10_30,close_location_within_rth_range,first_hour_vwap_cross_count,first_hour_vwap_cross_rate
MNQ,2024-06-13,19636.75,19663.75,19534.75,19574.25,288844,60,2024-06-13T13:30:00+00:00,2024-06-13T14:29:00+00:00,19613.851896987067,19603.5,19690.0,19582.5,19636.25,288104,930,2024-06-12T22:00:00+00:00,2024-06-13T13:29:00+00:00,19574.25,19632.75,19500.0,19593.0,657695,330,2024-06-13T14:30:00+00:00,2024-06-13T19:59:00+00:00,156,323,0.484472049689441,107.5,129.0,132.75,1.0290697674418605,0.14124293785310735,0.14124293785310735,False,False,True,False,broken,broken_down,False,False,True,True,False,True,True,0.5679389312977099,11,0.03333333333333333
MNQ,2024-06-14,19577.75,19649.0,19557.0,19624.25,246421,60,2024-06-14T13:30:00+00:00,2024-06-14T14:29:00+00:00,19609.269289819724,19602.5,19659.25,19501.5,19577.75,352634,930,2024-06-13T22:00:00+00:00,2024-06-14T13:29:00+00:00,19624.25,19691.25,19563.25,19687.5,646445,330,2024-06-14T14:30:00+00:00,2024-06-14T19:59:00+00:00,143,323,0.4440993788819876,157.75,92.0,128.0,1.391304347826087,0.494140625,0.494140625,True,False,False,False,trapped,trapped,False,True,False,True,True,False,True,0.9720670391061452,20,0.06060606060606061
MNQ,2024-06-17,19958.0,19984.0,19904.0,19947.5,169150,60,2024-06-17T13:30:00+00:00,2024-06-17T14:29:00+00:00,19948.691258252045,19696.0,20012.75,19670.0,19957.75,147222,930,2024-06-16T22:00:00+00:00,2024-06-17T13:29:00+00:00,19947.75,20271.5,19945.25,20197.0,486046,330,2024-06-17T14:30:00+00:00,2024-06-17T19:59:00+00:00,165,326,0.5076923076923077,342.75,80.0,326.25,4.078125,0.7639846743295019,0.7639846743295019,True,False,False,False,trapped,trapped,False,True,False,True,True,False,True,0.7972789115646258,2,0.006060606060606061
MNQ,2024-06-18,20191.75,20219.25,20164.25,20180.0,180376,60,2024-06-18T13:30:00+00:00,2024-06-18T14:29:00+00:00,20190.774250269806,20186.0,20270.0,20158.0,20191.5,189291,930,2024-06-17T22:00:00+00:00,2024-06-18T13:29:00+00:00,20179.5,20229.0,20127.0,20200.25,477332,330,2024-06-18T14:30:00+00:00,2024-06-18T19:59:00+00:00,179,320,0.5611285266457681,112.0,55.0,102.0,1.8545454545454545,0.2034313725490196,0.2034313725490196,True,False,False,False,trapped,trapped,False,True,True,True,False,True,True,0.7181372549019608,68,0.20606060606060606
MNQ,2024-06-19,20242.75,20252.25,20235.0,20235.5,24878,60,2024-06-19T13:30:00+00:00,2024-06-19T14:29:00+00:00,20241.418153924486,20204.0,20250.5,20203.0,20242.75,88307,930,2024-06-18T22:00:00+00:00,2024-06-19T13:29:00+00:00,20235.25,20248.0,20223.5,20230.75,37005,150,2024-06-19T14:30:00+00:00,2024-06-19T16:59:00+00:00,69,132,0.5267175572519084,47.5,17.25,24.5,1.4202898550724639,0.1836734693877551,-0.1836734693877551,False,True,False,False,broken,broken_up,False,False,True,True,False,False,False,0.25217391304347825,22,0.14666666666666667
MNQ,2024-06-20,20245.5,20263.5,20118.25,20166.75,276877,60,2024-06-20T13:30:00+00:00,2024-06-20T14:29:00+00:00,20201.384302415878,20231.0,20371.5,20226.5,20246.5,237115,930,2024-06-19T22:00:00+00:00,2024-06-20T13:29:00+00:00,20167.0,20229.0,19958.5,20035.25,917304,330,2024-06-20T14:30:00+00:00,2024-06-20T19:59:00+00:00,154,328,0.4709480122324159,145.0,145.25,270.5,1.8623063683304648,0.48706099815157117,-0.48706099815157117,False,False,True,False,broken,broken_down,False,False,True,True,False,True,True,0.25163934426229506,11,0.03333333333333333
MNQ,2024-06-21,20017.0,20027.75,19914.0,19964.5,272525,60,2024-06-21T13:30:00+00:00,2024-06-21T14:29:00+00:00,19972.85679295478,20044.0,20085.5,19947.5,20017.25,275102,930,2024-06-20T22:00:00+00:00,2024-06-21T13:29:00+00:00,19965.0,20073.0,19942.75,19975.25,642616,330,2024-06-21T14:30:00+00:00,2024-06-21T19:59:00+00:00,161,325,0.49691358024691357,138.0,113.75,130.25,1.145054945054945,0.07869481765834933,0.07869481765834933,False,False,True,False,broken,broken_down,False,True,False,True,False,False,False,0.38522012578616355,23,0.0696969696969697
MNQ,2024-06-24,19922.0,19995.5,19866.75,19892.5,296600,60,2024-06-24T13:30:00+00:00,2024-06-24T14:29:00+00:00,19935.280822094854,20014.25,20030.0,19895.5,19922.5,281568,930,2024-06-23T22:00:00+00:00,2024-06-24T13:29:00+00:00,19892.5,19941.5,19740.5,19745.0,830138,330,2024-06-24T14:30:00+00:00,2024-06-24T19:59:00+00:00,181,326,0.556923076923077,134.5,128.75,201.0,1.5611650485436894,0.7338308457711443,-0.7338308457711443,False,False,True,False,broken,broken_down,False,False,True,True,False,True,True,0.01764705882352941,5,0.015151515151515152
MNQ,2024-06-25,19830.25,19897.75,19792.25,19880.75,273770,60,2024-06-25T13:30:00+00:00,2024-06-25T14:29:00+00:00,19846.639957202522,19758.5,19851.0,19725.25,19830.25,254163,930,2024-06-24T22:00:00+00:00,2024-06-25T13:29:00+00:00,19880.75,19981.0,19837.5,19967.25,671014,330,2024-06-25T14:30:00+00:00,2024-06-25T19:59:00+00:00,165,324,0.5108359133126935,125.75,105.5,143.5,1.3601895734597156,0.6027874564459931,0.6027874564459931,False,True,False,False,broken,broken_up,False,True,False,True,True,False,True,0.9271523178807947,3,0.00909090909090909
MNQ,2024-06-26,19929.0,20024.0,19918.5,19959.75,259342,60,2024-06-26T13:30:00+00:00,2024-06-26T14:29:00+00:00,19972.49563189405,19972.0,20070.5,19901.0,19929.0,289522,930,2024-06-25T22:00:00+00:00,2024-06-26T13:29:00+00:00,19959.25,20028.0,19912.0,20005.0,697517,330,2024-06-26T14:30:00+00:00,2024-06-26T19:59:00+00:00,157,320,0.49216300940438873,169.5,105.5,116.0,1.099526066350711,0.39439655172413796,0.39439655172413796,True,False,False,False,trapped,trapped,False,True,True,True,False,False,False,0.8017241379310345,84,0.2545454545454545
MNQ,2024-06-27,19990.5,20116.5,19989.75,20080.5,335835,60,2024-06-27T13:30:00+00:00,2024-06-27T14:29:00+00:00,20064.62633163111,19951.0,20007.0,19873.5,19990.5,235977,930,2024-06-26T22:00:00+00:00,2024-06-27T13:29:00+00:00,20080.25,20084.5,19954.25,20047.75,716059,330,2024-06-27T14:30:00+00:00,2024-06-27T19:59:00+00:00,163,321,0.509375,133.5,126.75,130.25,1.0276134122287968,0.2495201535508637,-0.2495201535508637,False,True,False,False,broken,broken_up,False,False,True,True,False,False,False,0.576271186440678,14,0.04242424242424243
MNQ,2024-06-28,20070.25,20273.25,20039.0,20215.75,303233,60,2024-06-28T13:30:00+00:00,2024-06-28T14:29:00+00:00,20162.556660774604,20066.75,20172.75,20058.5,20071.25,277085,930,2024-06-27T22:00:00+00:00,2024-06-28T13:29:00+00:00,20215.5,20247.5,19906.0,19932.5,940637,330,2024-06-28T14:30:00+00:00,2024-06-28T19:59:00+00:00,165,327,0.5061349693251533,114.25,234.25,341.5,1.4578441835645677,0.828696925329429,-0.828696925329429,False,True,True,True,broken,broken_both,False,False,True,True,False,True,True,0.07215793056501021,2,0.006060606060606061
MNQ,2024-07-01,19971.0,19985.75,19811.5,19936.25,384487,60,2024-07-01T13:30:00+00:00,2024-07-01T14:29:00+00:00,19901.140562186323,19971.25,20020.25,19901.0,19971.25,319936,930,2024-06-30T22:00:00+00:00,2024-07-01T13:29:00+00:00,19936.0,20074.0,19863.5,20049.0,775243,330,2024-07-01T14:30:00+00:00,2024-07-01T19:59:00+00:00,164,324,0.5077399380804953,119.25,174.25,210.5,1.2080344332855093,0.5368171021377672,0.5368171021377672,False,False,True,False,broken,broken_down,False,True,False,True,True,False,True,0.9047619047619048,21,0.06363636363636363
MNQ,2024-07-02,19982.0,20096.5,19976.5,20058.75,380307,60,2024-07-02T13:30:00+00:00,2024-07-02T14:29:00+00:00,20048.331689047707,20048.0,20054.25,19909.75,19982.25,304200,930,2024-07-01T22:00:00+00:00,2024-07-02T13:29:00+00:00,20058.25,20259.5,20056.75,20256.25,681225,330,2024-07-02T14:30:00+00:00,2024-07-02T19:59:00+00:00,170,320,0.5329153605015674,144.5,120.0,202.75,1.6895833333333334,0.9765721331689272,0.9765721331689272,False,True,False,False,broken,broken_up,False,True,False,True,True,False,True,0.9885159010600707,0,0.0
MNQ,2024-07-03,20216.25,20296.5,20216.0,20260.75,258459,60,2024-07-03T13:30:00+00:00,2024-07-03T14:29:00+00:00,20262.25626695143,20243.5,20282.75,20205.0,20216.25,211102,930,2024-07-02T22:00:00+00:00,2024-07-03T13:29:00+00:00,20260.0,20435.5,20251.75,20419.0,394105,165,2024-07-03T14:30:00+00:00,2024-07-03T17:14:00+00:00,93,164,0.5705521472392638,77.75,80.5,183.75,2.282608695652174,0.8653061224489796,0.8653061224489796,False,True,False,False,broken,broken_up,False,True,False,True,True,False,True,0.9248291571753986,5,0.030303030303030304
MNQ,2024-07-04,20405.5,20406.25,20372.0,20380.25,25684,60,2024-07-04T13:30:00+00:00,2024-07-04T14:29:00+00:00,20385.784590276693,20420.0,20420.5,20390.0,20405.0,70885,930,2024-07-03T22:00:00+00:00,2024-07-04T13:29:00+00:00,20380.0,20393.5,20369.5,20381.5,34527,150,2024-07-04T14:30:00+00:00,2024-07-04T16:59:00+00:00,70,142,0.49645390070921985,30.5,34.25,24.0,0.7007299270072993,0.0625,0.0625,False,False,True,False,broken,broken_down,False,False,True,True,False,True,True,0.32653061224489793,25,0.16666666666666666
MNQ,2024-07-05,20441.5,20544.5,20428.0,20517.5,310788,60,2024-07-05T13:30:00+00:00,2024-07-05T14:29:00+00:00,20486.667627932868,20381.5,20494.75,20361.0,20441.5,214870,930,2024-07-04T22:00:00+00:00,2024-07-05T13:29:00+00:00,20517.5,20639.75,20490.25,20622.0,570200,330,2024-07-05T14:30:00+00:00,2024-07-05T19:59:00+00:00,156,323,0.484472049689441,133.75,116.5,149.5,1.2832618025751072,0.6989966555183946,0.6989966555183946,False,True,False,False,broken,broken_up,False,True,False,True,True,False,True,0.9161747343565525,0,0.0
MNQ,2024-07-08,20632.0,20654.0,20596.5,20624.25,292147,60,2024-07-08T13:30:00+00:00,2024-07-08T14:29:00+00:00,20624.22568547113,20591.0,20642.0,20579.25,20632.25,166442,930,2024-07-07T22:00:00+00:00,2024-07-08T13:29:00+00:00,20624.0,20688.25,20588.0,20666.25,584196,330,2024-07-08T14:30:00+00:00,2024-07-08T19:59:00+00:00,153,320,0.47962382445141066,62.75,57.5,100.25,1.7434782608695651,0.42144638403990026,0.42144638403990026,False,True,False,False,broken,broken_up,False,True,True,True,True,False,True,0.7805486284289277,59,0.1787878787878788
MNQ,2024-07-09,20723.0,20771.75,20693.25,20704.25,306979,60,2024-07-09T13:30:00+00:00,2024-07-09T14:29:00+00:00,20737.33971270565,20680.5,20748.75,20672.5,20723.0,190675,930,2024-07-08T22:00:00+00:00,2024-07-09T13:29:00+00:00,20704.5,20742.25,20616.0,20679.5,718835,330,2024-07-09T14:30:00+00:00,2024-07-09T19:59:00+00:00,164,320,0.5141065830721003,76.25,78.5,126.25,1.60828025477707,0.19801980198019803,-0.19801980198019803,False,True,False,False,broken,broken_up,False,False,True,True,False,True,True,0.40770465489566615,4,0.012121212121212121
MNQ,2024-07-10,20758.0,20795.75,20721.5,20772.0,272696,60,2024-07-10T13:30:00+00:00,2024-07-10T14:29:00+00:00,20761.146108976052,20687.75,20767.5,20682.0,20758.25,143175,930,2024-07-09T22:00:00+00:00,2024-07-10T13:29:00+00:00,20772.0,20917.5,20703.0,20893.75,627328,330,2024-07-10T14:30:00+00:00,2024-07-10T19:59:00+00:00,160,326,0.49230769230769234,85.5,74.25,214.5,2.888888888888889,0.5675990675990676,0.5675990675990676,False,True,False,False,broken,broken_up,False,True,True,True,True,False,True,0.8892773892773893,20,0.06060606060606061
MNQ,2024-07-11,20894.5,20902.25,20656.25,20691.75,462031,60,2024-07-11T13:30:00+00:00,2024-07-11T14:29:00+00:00,20800.921552882814,20894.75,20983.5,20853.5,20894.75,256625,930,2024-07-10T22:00:00+00:00,2024-07-11T13:29:00+00:00,20691.5,20726.5,20376.25,20429.5,1053577,330,2024-07-11T14:30:00+00:00,2024-07-11T19:59:00+00:00,149,325,0.45987654320987653,130.0,246.0,350.25,1.423780487804878,0.7480371163454675,-0.7480371163454675,False,False,True,False,broken,broken_down,False,False,True,True,False,True,True,0.10123574144486693,0,0.0
MNQ,2024-07-12,20443.25,20586.75,20425.25,20550.25,323304,60,2024-07-12T13:30:00+00:00,2024-07-12T14:29:00+00:00,20509.88091806267,20430.75,20467.5,20332.25,20444.0,262095,930,2024-07-11T22:00:00+00:00,2024-07-12T13:29:00+00:00,20550.5,20741.0,20510.0,20540.25,801255,330,2024-07-12T14:30:00+00:00,2024-07-12T19:59:00+00:00,164,316,0.5206349206349207,135.25,161.5,231.0,1.4303405572755419,0.044372294372294376,-0.044372294372294376,False,True,False,False,broken,broken_up,False,True,False,True,True,False,True,0.3642121931908155,0,0.0
MNQ,2024-07-15,20610.0,20686.25,20581.5,20681.25,338554,60,2024-07-15T13:30:00+00:00,2024-07-15T14:29:00+00:00,20634.934144429935,20578.75,20652.0,20506.25,20609.75,220835,930,2024-07-14T22:00:00+00:00,2024-07-15T13:29:00+00:00,20681.5,20796.5,20506.25,20593.5,891468,330,2024-07-15T14:30:00+00:00,2024-07-15T19:59:00+00:00,154,326,0.47384615384615386,145.75,104.75,290.25,2.7708830548926016,0.3031869078380706,-0.3031869078380706,False,True,False,False,broken,broken_up,False,True,True,True,True,False,True,0.3006029285099053,26,0.07878787878787878
MNQ,2024-07-16,20649.25,20684.0,20485.5,20523.75,383142,60,2024-07-16T13:30:00+00:00,2024-07-16T14:29:00+00:00,20577.146584251615,20625.0,20655.0,20541.5,20648.75,227544,930,2024-07-15T22:00:00+00:00,2024-07-16T13:29:00+00:00,20523.5,20614.5,20464.0,20599.75,799442,330,2024-07-16T14:30:00+00:00,2024-07-16T19:59:00+00:00,175,326,0.5384615384615384,113.5,198.5,150.5,0.7581863979848866,0.5066445182724253,0.5066445182724253,False,True,True,True,broken,broken_both,False,False,True,True,False,True,True,0.6170454545454546,49,0.1484848484848485
MNQ,2024-07-17,20260.0,20281.5,20098.0,20131.0,417667,60,2024-07-17T13:30:00+00:00,2024-07-17T14:29:00+00:00,20188.48568915747,20592.0,20597.75,20254.5,20260.25,392255,930,2024-07-16T22:00:00+00:00,2024-07-17T13:29:00+00:00,20131.0,20179.5,19988.0,19992.5,934136,330,2024-07-17T14:30:00+00:00,2024-07-17T19:59:00+00:00,167,328,0.5107033639143731,343.25,183.5,191.5,1.0435967302452316,0.7232375979112271,-0.7232375979112271,False,False,True,False,broken,broken_down,False,False,True,True,False,True,True,0.015332197614991482,0,0.0
MNQ,2024-07-18,20141.5,20149.25,20019.75,20046.5,345748,60,2024-07-18T13:30:00+00:00,2024-07-18T14:29:00+00:00,20075.292416249213,20024.25,20162.75,20018.5,20141.0,336103,930,2024-07-17T22:00:00+00:00,2024-07-18T13:29:00+00:00,20046.5,20047.75,19758.75,19893.5,1282922,330,2024-07-18T14:30:00+00:00,2024-07-18T19:59:00+00:00,169,328,0.5168195718654435,144.25,129.5,289.0,2.2316602316602316,0.5294117647058824,-0.5294117647058824,True,False,False,False,trapped,trapped,True,False,True,True,False,True,True,0.34507042253521125,0,0.0
MNQ,2024-07-19,19868.5,19976.75,19798.25,19801.75,376712,60,2024-07-19T13:30:00+00:00,2024-07-19T14:29:00+00:00,19886.168434595485,19950.0,19979.5,19752.0,19868.5,380875,930,2024-07-18T22:00:00+00:00,2024-07-19T13:29:00+00:00,19802.0,19875.25,19654.0,19712.75,1027745,330,2024-07-19T14:30:00+00:00,2024-07-19T19:59:00+00:00,157,326,0.48307692307692307,227.5,178.5,221.25,1.2394957983193278,0.4033898305084746,-0.4033898305084746,True,False,False,False,trapped,trapped,True,False,True,True,False,True,True,0.1820294345468629,0,0.0
MNQ,2024-07-22,19955.0,20026.75,19882.25,19961.75,408094,60,2024-07-22T13:30:00+00:00,2024-07-22T14:29:00+00:00,19949.9884101457,19747.75,19958.5,19718.75,19955.0,388994,930,2024-07-21T22:00:00+00:00,2024-07-22T13:29:00+00:00,19961.75,20044.25,19809.0,19998.0,881218,330,2024-07-22T14:30:00+00:00,2024-07-22T19:59:00+00:00,170,324,0.5263157894736842,239.75,144.5,235.25,1.6280276816608996,0.15409139213602552,0.15409139213602552,False,True,False,False,broken,broken_up,False,True,True,True,True,False,True,0.8034006376195537,10,0.030303030303030304
MNQ,2024-07-23,19957.75,20047.75,19933.25,20018.5,336731,60,2024-07-23T13:30:00+00:00,2024-07-23T14:29:00+00:00,20000.484448763753,19982.0,20015.75,19868.25,19957.5,313160,930,2024-07-22T22:00:00+00:00,2024-07-23T13:29:00+00:00,20018.75,20085.0,19904.0,19924.5,842653,330,2024-07-23T14:30:00+00:00,2024-07-23T19:59:00+00:00,163,324,0.5046439628482973,147.5,114.5,181.0,1.5807860262008733,0.5207182320441989,-0.5207182320441989,False,True,False,False,broken,broken_up,False,True,True,True,True,False,True,0.1132596685082873,9,0.02727272727272727
MNQ,2024-07-24,19640.0,19655.0,19466.0,19485.25,360979,60,2024-07-24T13:30:00+00:00,2024-07-24T14:29:00+00:00,19532.21328341353,19886.75,19886.75,19607.5,19640.25,421373,930,2024-07-23T22:00:00+00:00,2024-07-24T13:29:00+00:00,19485.75,19497.75,19166.5,19204.75,981807,330,2024-07-24T14:30:00+00:00,2024-07-24T19:59:00+00:00,156,317,0.4936708860759494,279.25,189.0,331.25,1.7526455026455026,0.8483018867924528,-0.8483018867924528,False,False,True,False,broken,broken_down,False,False,True,True,False,True,True,0.07830092118730808,0,0.0
MNQ,2024-07-25,19217.25,19226.5,18883.5,19077.25,535857,60,2024-07-25T13:30:00+00:00,2024-07-25T14:29:00+00:00,19060.095553788913,19258.0,19304.75,19062.0,19218.25,624074,930,2024-07-24T22:00:00+00:00,2024-07-25T13:29:00+00:00,19077.75,19390.5,18981.5,18991.25,1261580,330,2024-07-25T14:30:00+00:00,2024-07-25T19:59:00+00:00,168,328,0.5137614678899083,242.75,343.0,409.0,1.1924198250728864,0.2114914425427873,-0.2114914425427873,False,False,True,False,broken,broken_down,False,True,False,True,True,False,True,0.21252465483234714,7,0.021212121212121213
MNQ,2024-07-26,19163.75,19192.5,19043.5,19137.0,420702,60,2024-07-26T13:30:00+00:00,2024-07-26T14:29:00+00:00,19112.540791145908,19000.25,19237.25,18994.75,19163.5,375290,930,2024-07-25T22:00:00+00:00,2024-07-26T13:29:00+00:00,19137.25,19299.0,19040.75,19175.75,1005808,330,2024-07-26T14:30:00+00:00,2024-07-26T19:59:00+00:00,167,324,0.5170278637770898,242.5,149.0,258.25,1.733221476510067,0.14908034849951599,0.14908034849951599,True,False,False,False,trapped,trapped,False,True,True,True,True,False,True,0.5227492739593417,28,0.08484848484848485
MNQ,2024-07-29,19284.75,19377.25,19222.5,19293.0,423138,60,2024-07-29T13:30:00+00:00,2024-07-29T14:29:00+00:00,19305.292900503697,19172.75,19362.0,19168.0,19285.5,327008,930,2024-07-28T22:00:00+00:00,2024-07-29T13:29:00+00:00,19292.75,19349.0,19113.0,19209.0,959232,330,2024-07-29T14:30:00+00:00,2024-07-29T19:59:00+00:00,155,326,0.47692307692307695,194.0,154.75,236.0,1.5250403877221326,0.3548728813559322,-0.3548728813559322,False,True,False,False,broken,broken_up,False,False,True,True,False,True,True,0.3632923368022706,35,0.10606060606060606
MNQ,2024-07-30,19287.25,19319.25,19159.0,19166.25,404585,60,2024-07-30T13:30:00+00:00,2024-07-30T14:29:00+00:00,19233.62375417609,19220.0,19293.5,19076.25,19287.5,282429,930,2024-07-29T22:00:00+00:00,2024-07-30T13:29:00+00:00,19166.25,19178.25,18802.5,18939.25,1209733,330,2024-07-30T14:30:00+00:00,2024-07-30T19:59:00+00:00,167,327,0.5122699386503068,217.25,160.25,375.75,2.344773790951638,0.6041250831669993,-0.6041250831669993,False,True,False,False,broken,broken_up,False,False,True,True,False,True,True,0.26463473633284956,0,0.0
MNQ,2024-07-31,19371.0,19471.75,19310.5,19442.25,400061,60,2024-07-31T13:30:00+00:00,2024-07-31T14:29:00+00:00,19389.11885083358,18870.0,19380.75,18862.0,19371.25,434915,930,2024-07-30T22:00:00+00:00,2024-07-31T13:29:00+00:00,19442.25,19573.5,19344.25,19496.0,959715,330,2024-07-31T14:30:00+00:00,2024-07-31T19:59:00+00:00,165,323,0.5124223602484472,518.75,161.25,229.25,1.4217054263565891,0.23446019629225737,0.23446019629225737,False,True,False,False,broken,broken_up,False,True,False,True,True,False,True,0.7053231939163498,15,0.045454545454545456
MNQ,2024-08-01,19525.25,19681.75,19445.0,19446.0,456549,60,2024-08-01T13:30:00+00:00,2024-08-01T14:29:00+00:00,19574.820490060578,19588.0,19716.75,19504.75,19526.0,473349,930,2024-07-31T22:00:00+00:00,2024-08-01T13:29:00+00:00,19447.0,19471.25,18868.0,19028.0,1277706,330,2024-08-01T14:30:00+00:00,2024-08-01T19:59:00+00:00,151,326,0.4646153846153846,212.0,236.75,603.25,2.5480464625131996,0.694571073352673,-0.694571073352673,False,False,True,False,broken,broken_down,False,False,True,True,False,True,True,0.1966205837173579,0,0.0
MNQ,2024-08-02,18651.25,18761.25,18385.75,18486.5,483935,60,2024-08-02T13:30:00+00:00,2024-08-02T14:29:00+00:00,18567.097713880306,18961.0,18981.5,18508.0,18651.0,724876,930,2024-08-01T22:00:00+00:00,2024-08-02T13:29:00+00:00,18486.5,18633.25,18404.25,18561.25,1173773,330,2024-08-02T14:30:00+00:00,2024-08-02T19:59:00+00:00,165,329,0.5030487804878049,473.5,375.5,229.0,0.6098535286284953,0.32641921397379914,0.32641921397379914,False,False,True,False,broken,broken_down,False,False,False,False,False,False,False,0.4673768308921438,37,0.11212121212121212
MNQ,2024-08-05,17562.5,18112.5,17509.25,17858.0,499921,60,2024-08-05T13:30:00+00:00,2024-08-05T14:29:00+00:00,17860.098690093033,18391.75,18394.0,17346.0,17564.25,1712084,930,2024-08-04T22:00:00+00:00,2024-08-05T13:29:00+00:00,17858.5,18289.25,17850.25,18020.5,1159508,330,2024-08-05T14:30:00+00:00,2024-08-05T19:59:00+00:00,160,325,0.49382716049382713,1048.0,603.25,439.0,0.7277248238707004,0.3690205011389522,0.3690205011389522,True,False,False,False,trapped,trapped,False,True,False,True,False,False,False,0.655448717948718,4,0.012121212121212121
MNQ,2024-08-06,18077.25,18229.75,17961.25,18161.25,403424,60,2024-08-06T13:30:00+00:00,2024-08-06T14:29:00+00:00,18122.130414691903,18164.5,18435.5,18017.75,18077.25,720388,930,2024-08-05T22:00:00+00:00,2024-08-06T13:29:00+00:00,18162.0,18483.0,18127.25,18171.25,895563,330,2024-08-06T14:30:00+00:00,2024-08-06T19:59:00+00:00,165,325,0.5092592592592593,417.75,268.5,355.75,1.324953445065177,0.02600140548137737,0.02600140548137737,False,False,True,False,broken,broken_down,False,True,False,True,True,False,True,0.40249161475802586,0,0.0
MNQ,2024-08-07,18453.5,18558.5,18405.25,18433.5,410396,60,2024-08-07T13:30:00+00:00,2024-08-07T14:29:00+00:00,18499.92581900571,18040.25,18462.5,18027.5,18454.5,643271,930,2024-08-06T22:00:00+00:00,2024-08-07T13:29:00+00:00,18433.75,18549.5,17951.0,17972.25,1043744,330,2024-08-07T14:30:00+00:00,2024-08-07T19:59:00+00:00,177,326,0.5446153846153846,435.0,153.25,598.5,3.905383360522023,0.77109440267335,-0.77109440267335,False,True,False,False,broken,broken_up,False,False,True,True,False,True,True,0.03497942386831276,8,0.024242424242424242
MNQ,2024-08-08,18225.25,18390.0,18064.75,18381.0,376409,60,2024-08-08T13:30:00+00:00,2024-08-08T14:29:00+00:00,18212.44677952263,17881.25,18253.5,17745.0,18225.25,688569,930,2024-08-07T22:00:00+00:00,2024-08-08T13:29:00+00:00,18381.25,18555.75,18323.5,18519.0,740529,330,2024-08-08T14:30:00+00:00,2024-08-08T19:59:00+00:00,167,324,0.5170278637770898,508.5,325.25,232.25,0.7140661029976941,0.5931108719052745,0.5931108719052745,False,True,False,False,broken,broken_up,False,True,False,True,True,False,True,0.925152749490835,0,0.0
MNQ,2024-08-09,18451.0,18565.75,18404.25,18495.25,337219,60,2024-08-09T13:30:00+00:00,2024-08-09T14:29:00+00:00,18483.99439607496,18551.75,18652.5,18383.0,18450.75,515412,930,2024-08-08T22:00:00+00:00,2024-08-09T13:29:00+00:00,18495.75,18674.75,18436.25,18610.0,739603,330,2024-08-09T14:30:00+00:00,2024-08-09T19:59:00+00:00,178,324,0.5510835913312694,269.5,161.5,238.5,1.4767801857585139,0.4790356394129979,0.4790356394129979,True,False,False,False,trapped,trapped,False,True,False,True,True,False,True,0.7606284658040665,19,0.05757575757575758
MNQ,2024-08-12,18641.25,18727.75,18524.0,18697.5,356577,60,2024-08-12T13:30:00+00:00,2024-08-12T14:29:00+00:00,18615.911382627968,18591.75,18694.5,18514.5,18641.0,315447,930,2024-08-11T22:00:00+00:00,2024-08-12T13:29:00+00:00,18697.5,18765.5,18576.25,18644.5,785396,330,2024-08-12T14:30:00+00:00,2024-08-12T19:59:00+00:00,172,326,0.5292307692307693,180.0,203.75,189.25,0.9288343558282208,0.2800528401585205,-0.2800528401585205,False,True,False,False,broken,broken_up,False,True,False,True,True,False,True,0.4989648033126294,59,0.1787878787878788
MNQ,2024-08-13,18821.75,18922.0,18815.75,18904.75,265836,60,2024-08-13T13:30:00+00:00,2024-08-13T14:29:00+00:00,18881.526841110055,18644.0,18846.5,18628.75,18822.0,331991,930,2024-08-12T22:00:00+00:00,2024-08-13T13:29:00+00:00,18905.0,19112.75,18855.75,19101.25,579425,330,2024-08-13T14:30:00+00:00,2024-08-13T19:59:00+00:00,169,321,0.528125,217.75,106.25,257.0,2.418823529411765,0.7636186770428015,0.7636186770428015,False,True,False,False,broken,broken_up,False,True,False,True,True,False,True,0.9612794612794613,4,0.012121212121212121
MNQ,2024-08-14,19137.0,19175.0,18965.75,19007.5,336644,60,2024-08-14T13:30:00+00:00,2024-08-14T14:29:00+00:00,19052.316325257543,19100.0,19162.75,19004.25,19137.75,297125,930,2024-08-13T22:00:00+00:00,2024-08-14T13:29:00+00:00,19008.0,19203.75,18925.5,19108.0,750911,330,2024-08-14T14:30:00+00:00,2024-08-14T19:59:00+00:00,156,324,0.48297213622291024,158.5,209.25,278.25,1.3297491039426523,0.35938903863432164,0.35938903863432164,False,True,True,True,broken,broken_both,False,True,True,True,True,True,True,0.655884995507637,25,0.07575757575757576
